Username,Text,language,retweet_count,Time,location
yaghobbadri,"December 31 - Tehran, #Iran  Locals continuing the nationwide protests against the regime in the city's famous Bazaar area on the 107th day of the uprising.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/JHylLDvCvF",en,20,2022-12-31 17:06:55+00:00,"Stockholm, Sverige"
Kiyaras07920209,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:06:54+00:00,برزخ
jalovemil,"@jalovemil While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/ZgpX4ydidh",en,4,2022-12-31 17:06:52+00:00,United States 🇺🇸
IntrovertGuy24,The turban flicking operations in #Iran targeting mullahs have advanced to a higher level. This novel technique involves flicking the mullah’s turban with simultaneous placement of a noose around his neck.   #IranRevoIution2022   https://t.co/qo0m8UhYKv,en,36,2022-12-31 17:06:52+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran  People are gathering outside the home of Borhan Eliasi, a 22-year-old local killed by regime security forces during today's memorial ceremony held for protesters killed by the mullahs in #IranRevolution.  #جوانرود   https://t.co/fxNW7LKWUt",en,23,2022-12-31 17:06:51+00:00,"Stockholm, Sverige"
Tornosoll,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:06:49+00:00,
303_soldier,IRGC terrorists are massacring people in #Javanrud.  The mullahs' regime in #Iran is committing crimes against humanity and the world is sleeping  #MahsaAmini   @UN_HRC   @UNHumanRights   @JosepBorrellF   @EUCouncil   @VP   @WhiteHouse   @Europarl_EN   @CanadianPM   @CNN   @dwnews,en,2307,2022-12-31 17:06:49+00:00,
KheiriMosa,It’s sad cause it’s true.    #IranRevolution #Iran #IranLobby https://t.co/68Rr8hwtYp,en,1867,2022-12-31 17:06:47+00:00,
yaghobbadri,"December 30 - Amsterdam, The Netherlands  Freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK rallied in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/lB76GWLUgo",en,12,2022-12-31 17:06:47+00:00,"Stockholm, Sverige"
zodyak21,"As per Iranian revolutionaries’ call earlier this week, there are reports that protests have started today at Tehran’s Grand Bazaar. Video is starting to come in below. #Iran #MahsaAmini https://t.co/PDIM6y0xoe",en,252,2022-12-31 17:06:45+00:00,
GOWBladeOfChaos,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:06:44+00:00,
yaghobbadri,"December 31 - Tehran, #Iran  More footage of locals in the city's famous Bazaar area continuing the nationwide protests against the regime on the 107th day of the uprising.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/CiIlEGjjNE",en,13,2022-12-31 17:06:43+00:00,"Stockholm, Sverige"
mah21425933,IRGC terrorists are massacring people in #Javanrud.  The mullahs' regime in #Iran is committing crimes against humanity and the world is sleeping  #MahsaAmini   @UN_HRC   @UNHumanRights   @JosepBorrellF   @EUCouncil   @VP   @WhiteHouse   @Europarl_EN   @CanadianPM   @CNN   @dwnews,en,2307,2022-12-31 17:06:43+00:00,
mohamad41053095,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:06:41+00:00,
yaghobbadri,"December 31 - Najafabad, central #Iran   Protesters chanting: ""Poverty-Corruption-High prices! We're going to overthrow the regime!""  #IranRevolution2022  #اعتراضات_سراسری   https://t.co/WVwg7IzKnt",en,15,2022-12-31 17:06:39+00:00,"Stockholm, Sverige"
PanWopMop,"People gather in the cemetery in Khorramabad, Lorestan province to mourn on the 40th day since the killing of Hossein Zarrinjouie by Islamic Republic forces.    #Masha_Amini #Iran #IranRevolution  #مهسا_امینی   #حسین_زرینجویی https://t.co/bR4Isu2vts",en,88,2022-12-31 17:06:38+00:00,
SinghSurinder0,"Internet blockages and violent state repression are not halting #Iranprotests.      Major protests today in Zahedan, Sistan and Baluchestan province, where Islamic Republic forces have killed 100+ with impunity. #Masha_Amini #Iran #IranRevolution  #مهسا_امینی https://t.co/NeMqfDLCj9",en,148,2022-12-31 17:06:38+00:00,Asia
panbeii,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:06:36+00:00,
yaghobbadri,"December 31 - Semirom, central #Iran   Protesters chanting: ""We won't have a country as long as the mullahs are in power!""  #IranRevolution2022  #اعتراضات_سراسری   https://t.co/vtqHNaAJQc",en,21,2022-12-31 17:06:36+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Semirom, central #Iran   Protesters chanting: ""We don't want an ISIS-style governor!""  #IranRevolution2022  #اعتراضات_سراسری   https://t.co/8Bq6NNLpGi",en,15,2022-12-31 17:06:32+00:00,"Stockholm, Sverige"
daemalinowski,"Iran - Javanroud  Clash of people with the repressive forces of the Khamenei regime in Javanroud  People had gone to the city cemetery to participate in the ceremony of the 40th day of the martyrs of the way of freedom  Saturday, December 31, 2022  #Iran #IranProtests #IranRevolution https://t.co/9ZH083fMCf",en,34,2022-12-31 17:06:29+00:00,North America
yaghobbadri,"December 31 - Semirom, central #Iran   Protesters chanting: ""No fear! We're all together!""  #IranRevolution2022  #اعتراضات_سراسری   https://t.co/YKdSMyDiFw",en,18,2022-12-31 17:06:28+00:00,"Stockholm, Sverige"
Tsukish54314641,It’s sad cause it’s true.    #IranRevolution #Iran #IranLobby https://t.co/68Rr8hwtYp,en,1867,2022-12-31 17:06:28+00:00,
arezoo25020967,It’s sad cause it’s true.    #IranRevolution #Iran #IranLobby https://t.co/68Rr8hwtYp,en,1867,2022-12-31 17:06:26+00:00,
Nadiaaa_r0,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:06:25+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran  Footage of locals taking control of their streets.  #IranRevolution2022  #جوانرود   https://t.co/wfea3tqKrC",en,26,2022-12-31 17:06:24+00:00,"Stockholm, Sverige"
aerami_stome,"Dec. 31 - Javanrud, W #Iran   22yr old Borhan Eliasi was shot &amp; killed by security forces today during protests to mark the 40th day of the killing of protesters.     We will never forget or forgive.     The more the regime kills, the angrier Iranians become.    #IranRevolution https://t.co/K5maNSUIEs",en,4,2022-12-31 17:06:23+00:00,United States
NassrinSaifi,"#Iran, Tehran Bazzar, people chanting “Death to the dictator, Death to Khamenei” #IranRevoIution continues! https://t.co/CUI9WWmhWa",en,1,2022-12-31 17:06:20+00:00,U.S. A
yaghobbadri,"December 31 - Javanrud, western #Iran  Protesters set ablaze a trailer of the security forces and are reportedly headed towards another such facility near the town of Salas Babajani.  #IranRevolution2022  #جوانرود   https://t.co/Nb49Ajn4p3",en,21,2022-12-31 17:06:20+00:00,"Stockholm, Sverige"
farahadams,"As Iranians observe the 40-day memorial of their slain heroes in Tehran, Dehgolan, Izeh, Semirom, and Marvdasht with chants of “Death to Khamenei”, they show once more the resolve of #Iran in standing to the end for the regime’s overthrow.  #IranRevolution https://t.co/sbLdPGZJ7Y",en,566,2022-12-31 17:06:19+00:00,"Edinburgh, Scotland"
AsalZahremar,"Protests continue in #Iran - and the few reports we get despite internet blockade indicate that #IRGC shoots on protestors with live ammunition     This is a grave human rights abuse. The world needs to watch, #JCPOA talks have to stop and #IRGC needs to be on 🇪🇺 sanctions list. https://t.co/I70p7q9Zbh",en,586,2022-12-31 17:06:17+00:00,
pouyan00z,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:06:17+00:00,
yaghobbadri,"December 31 - Tehran, #Iran   Protesters chanting: ""Death to the dictator!""  ""This is the year Seyed Ali (Khamenei) is overthrown!""  #IranRevolution2022  https://t.co/51gm52NlEI",en,20,2022-12-31 17:06:15+00:00,"Stockholm, Sverige"
Manamdige7,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:06:13+00:00,
DharmikRebel,Year-ender 2022: How a 'custodial death' took women to war against Iran's now-abolished 'morality' police    Read @ANI Story | https://t.co/TM5BUGgzwS  #IranProrests #MahsaAmini #hijab #Iran #custodialdeath https://t.co/WxWcdctVmG,en,10,2022-12-31 17:06:12+00:00,"NonLocal, HoloFractal"
yaghobbadri,"December 31 - Javanrud, western #Iran  Protesters chanting:  ""Death to the child-killing regime!""  #IranRevolution   #جوانرود   https://t.co/M9tblybpor",en,26,2022-12-31 17:06:11+00:00,"Stockholm, Sverige"
okhtapu31,Huge crowds in Zahedan chanting “Death to Khamenei” today. #Iran #MahsaAmini https://t.co/sA4hEIkspr,en,1462,2022-12-31 17:06:08+00:00,🪐
yaghobbadri,"December 31 - Najafabad, central #Iran   Brave women chanting:  ""Our dollars in Lebanon! Our youths in prison!""  #IranRevolution2022   https://t.co/1N8wNftY0d",en,17,2022-12-31 17:06:08+00:00,"Stockholm, Sverige"
persian4442,"@chawshin_83 The murderous regime in #Iran washes blood with more young, innocent blood! Borhan Eliasi.    Time to END this regime.    #IranRevolution",en,0,2022-12-31 17:06:04+00:00,
yaghobbadri,"December 31 - Tehran, #Iran   Locals in the shoe section of the city's famous Bazaar are on strike and continuing the nationwide protests against the regime on the 107th day of the uprising.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/peqi9ptDyc",en,16,2022-12-31 17:06:04+00:00,"Stockholm, Sverige"
lmay4949,"Iran - Javanroud  Clash of people with the repressive forces of the Khamenei regime in Javanroud  People had gone to the city cemetery to participate in the ceremony of the 40th day of the martyrs of the way of freedom  Saturday, December 31, 2022  #Iran #IranProtests #IranRevolution https://t.co/9ZH083fMCf",en,34,2022-12-31 17:06:02+00:00,
elahiaa,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:05:59+00:00,
yaghobbadri,"December 31 - Mehran, western #Iran  Employees of the Azar oil company held a gathering and went on strike today, seeking answers to their long-raised demands.  #IranRevolution2022  #اعتصابات__سراسری https://t.co/jB7sMBa1IN",en,14,2022-12-31 17:05:59+00:00,"Stockholm, Sverige"
MistyCrystall,"If you know, you know. 🔥😂     #Iran #IranRevolution #shervinhajipour https://t.co/FLCKbzbvZ0",en,1214,2022-12-31 17:05:57+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran   Protesters chanting: ""Death to Khamenei!""  #IranRevolution2022   #جوانرود   https://t.co/Vpp8zMx7F6",en,15,2022-12-31 17:05:55+00:00,"Stockholm, Sverige"
eliiighaf,"Protests continue in #Iran - and the few reports we get despite internet blockade indicate that #IRGC shoots on protestors with live ammunition     This is a grave human rights abuse. The world needs to watch, #JCPOA talks have to stop and #IRGC needs to be on 🇪🇺 sanctions list. https://t.co/I70p7q9Zbh",en,586,2022-12-31 17:05:52+00:00,
DTrevorMoses,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:05:51+00:00,
yaghobbadri,"December 31 - Tehran, #Iran   Locals are on strike in the city Bazaar, continuing the nationwide protests against the regime on the 107th day of the uprising. Security forces are shooting at everyone.  #IranRevolution2022   #اعتصابات_سراسری   https://t.co/SsntgvwBuV",en,18,2022-12-31 17:05:50+00:00,"Stockholm, Sverige"
TasliAba,"Khamenei fears even the commemoration of slain protesters. In Javanrud, people gathered to pay tribute to 7 protesters killed 40 days ago. Security forces opened fire, killing another brave young man, Borhan Eliasi. These crimes will only fuel the flames of #Iranprotests.  #Iran https://t.co/XD98lLfCHA",en,80,2022-12-31 17:05:49+00:00,
PrudenceFarms,Huge crowds in Zahedan chanting “Death to Khamenei” today. #Iran #MahsaAmini https://t.co/sA4hEIkspr,en,1462,2022-12-31 17:05:49+00:00,United States
Sajjad_1372,"Well said. The Iranian diaspora has demonstrated unprecedented unity in amplifying the voices of #Iran's people. It has moved Western capitals. Iranian Americans have every right to demand action, correct misperceptions, &amp; challenge &amp; change the narrative. Keep speaking out. https://t.co/SBCDW7YfW8",en,115,2022-12-31 17:05:48+00:00,Iran
yaghobbadri,"Mashhad, northeast #Iran  Amir Mosaddegh, 20, died of severe baton blows from the regime's security forces, according to social media reports.  Reports indicate he was attacked on December 28 and died later as a result of his severe injuries.  #IranRevoIution  https://t.co/Cmzxv5T0Ld",en,17,2022-12-31 17:05:46+00:00,"Stockholm, Sverige"
vvitnes,Want to understand the Mujahedin-e-Khalq (MKO)? Start here:    Ideology &amp; history: https://t.co/E1M7ZOhIwB    Why Iranians hate them: https://t.co/z3JWDIKuXD    How they hamper fight against regime: https://t.co/Pdm4wrkkt2    Trading cash for endorsement: https://t.co/Nh5P5buo9v    #Iran,en,26,2022-12-31 17:05:46+00:00,
masuodbabagmai1,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:05:45+00:00,
yaghobbadri,"December 31 - Arak, central #Iran   Employees of the local refinery are on strike and continuing the nationwide protests against the regime on the 107th day of the uprising.  #IranRevolution2022  #اعتصابات_سراسری https://t.co/hmIh5tFHUx",en,19,2022-12-31 17:05:42+00:00,"Stockholm, Sverige"
Neginkb1,A total of 16 #Iran-made drones were launched from the southeastern and northern directions today and they were “all” destroyed by #Ukraine’s air defense.    https://t.co/0mf8ZKczBI,en,58,2022-12-31 17:05:40+00:00,
bingo_ono,While demonstrations continue across #Iran. Women are alleging sexual assault by #IslamicRepublic ‘s security forces!! 😔    #مهسا_امینی https://t.co/HscBaswCfE,en,13,2022-12-31 17:05:38+00:00,Regensburg
yaghobbadri,"December 31 - Semirom, central #Iran  Additional footage of locals continuing the nationwide protests against the regime on the 107th day of the uprising.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/xDLh3DYCBE",en,16,2022-12-31 17:05:38+00:00,"Stockholm, Sverige"
KurtBW_News,The turban flicking operations in #Iran targeting mullahs have advanced to a higher level. This novel technique involves flicking the mullah’s turban with simultaneous placement of a noose around his neck.   #IranRevoIution2022   https://t.co/qo0m8UhYKv,en,36,2022-12-31 17:05:35+00:00,"Wheeling, WV"
yaghobbadri,"December 31 - Tehran, #Iran  Locals continuing the nationwide protests against the regime in the city's famous Bazaar area on the 107th day of the uprising.  They're chanting: ""Death to the dictator!""  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/emCF4Wwf5b",en,17,2022-12-31 17:05:34+00:00,"Stockholm, Sverige"
W_L_Freedom,"Workers at #Iran’s biggest oil refinery in Abadan--where there were also strikes in the lead-up to the 1979 revolution--went on strike on Saturday, impacting repairs and safety checks at the facility, according to social media reports. #MahsaAmini    https://t.co/tya4iH8EyS",en,79,2022-12-31 17:05:33+00:00,Canada
kc_sandman,"Protests continue in #Iran - and the few reports we get despite internet blockade indicate that #IRGC shoots on protestors with live ammunition     This is a grave human rights abuse. The world needs to watch, #JCPOA talks have to stop and #IRGC needs to be on 🇪🇺 sanctions list. https://t.co/I70p7q9Zbh",en,586,2022-12-31 17:05:33+00:00,
alteregodily,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:05:32+00:00,
Mojahedineng,"December 31 - Sanandaj, western #Iran  Locals are taking control of their streets and protesting in solidarity with the city of Javanrud.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/zgbnIOAHn0",en,2,2022-12-31 17:05:30+00:00,IRAN
Ben112358,"Dec 31—Javanrud, W #Iran   Footage of the massive crowd who showed up at the funeral of Borhan Eliasi, 22, killed today by security forces.  #IranRevolution  #جوانرود   https://t.co/oczVG1jilm",en,3,2022-12-31 17:05:29+00:00,where rivers end
yaghobbadri,"December 31 - Rasht, northern #Iran   Locals are on strike and continuing the nationwide protests against the regime on the 107th day of the uprising.  #IranRevolution2022  #اعتصابات_سراسری   https://t.co/zDQ3zxUCcH",en,21,2022-12-31 17:05:29+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Tehran, #Iran   Protesters in the Bazaar area chanting:  ""This is the year Seyed Ali (Khamenei) is overthrown!""  #IranRevolution2022   https://t.co/GyW7arQU2y",en,29,2022-12-31 17:05:25+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Javanrud, western #Iran  Regime security forces attacked locals at the funeral of Borhan Eliasi, 22, killed today by the regime's forces.  #IranRevolution2022  #جوانرود   https://t.co/2SXQTkKsGM",en,22,2022-12-31 17:05:21+00:00,"Stockholm, Sverige"
smilebehappyOO1,Beheshti University graduate Sepideh Ahmadkhani has reportedly been sentenced to 74 lashes and six years in prison in connection with #IranProtests.     She has also been ordered to write an 80-page thesis on “society’s need for security and patriotism.” #سپیده_احمدخانی #Iran https://t.co/mi2ShOr6jk,en,608,2022-12-31 17:05:21+00:00,On that hill
LuffyIRAN,This morning on the 40th funeral ceremony of the murder of 22 year old #BarhanEliasi where 7 others were murdered in #Javanrud #Iran a large number of people attended and were attacked by IRGC security regime killers again.  #جوانرود #برهان_الیاسی     #mahsaamini  #مهسا_امینی https://t.co/rddauWsBjf,en,15,2022-12-31 17:05:19+00:00,کص مادر عرزشی 
EntwinedForher,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:05:19+00:00,
koala92xo,"Mashhad, NE #Iran  Amir Mosaddegh, 20, died of severe baton blows in an attack by security forces, according to social media reports.  Reports say he was attacked on Dec 28 and died later as a result of his severe injuries.  #IranRevoIution   https://t.co/gb9XVUkpjK",en,14,2022-12-31 17:05:16+00:00,United States
yaghobbadri,"December 31 - Javanrud, western #Iran  More footage of regime security forces attacking the people. Sound of constant gunfire can be heard.  #IranRevolution2022  #جوانرود   https://t.co/atse40aMxl",en,10,2022-12-31 17:05:16+00:00,"Stockholm, Sverige"
myvoice97,IRGC terrorists are massacring people in #Javanrud.  The mullahs' regime in #Iran is committing crimes against humanity and the world is sleeping  #MahsaAmini   @UN_HRC   @UNHumanRights   @JosepBorrellF   @EUCouncil   @VP   @WhiteHouse   @Europarl_EN   @CanadianPM   @CNN   @dwnews,en,2307,2022-12-31 17:05:16+00:00,
Ben112358,"Dec 31—Javanrud, W #Iran   Additional footage of security forces attacking the locals. Sounds of constant gunfire can be heard.  #IranRevolution  #جوانرود   https://t.co/yjxlfDphi2",en,8,2022-12-31 17:05:14+00:00,where rivers end
er_dubbs,"Dec 31—Javanrud, W #Iran   Locals took control of two branches of state-owned banks while security forces have been attacking protesters throughout the day.  #IranRevolution  #جوانرود   https://t.co/QbkP9Sd6A7",en,8,2022-12-31 17:05:14+00:00,A dark corner of your mind.
Darklin08594892,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:05:12+00:00,
Tornosoll,Deadly clashes today in Javanroud. #Iran regime forces are firing live ammunition and tear gas at people gathering to mark the end of a 40-day mourning period for revolutionaries. #MahsaAmini   https://t.co/AChdQHjNbD,en,297,2022-12-31 17:05:10+00:00,
BRENNO2360,Beheshti University graduate Sepideh Ahmadkhani has reportedly been sentenced to 74 lashes and six years in prison in connection with #IranProtests.     She has also been ordered to write an 80-page thesis on “society’s need for security and patriotism.” #سپیده_احمدخانی #Iran https://t.co/mi2ShOr6jk,en,608,2022-12-31 17:05:10+00:00,Sud Italia
yaghobbadri,"December 31 - Javanrud, western #Iran  Security forces are constantly attacking the people while protesters took control of two state-owned banks.  #IranRevolution2022  #جوانرود   https://t.co/vXC9nKG9Ea",en,7,2022-12-31 17:05:09+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Javanrud, western #Iran  Footage of the large number of locals at the funeral of Borhan Eliasi, 22, killed today by the regime's security forces.  #IranRevolution2022  #جوانرود   https://t.co/jhnycFpInM",en,9,2022-12-31 17:05:02+00:00,"Stockholm, Sverige"
Zalzalak15,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:05:01+00:00,
hoseinghavidel,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:05:00+00:00,Fucking tehran
MehrizadehB,"Khamenei fears even the commemoration of slain protesters. In Javanrud, people gathered to pay tribute to 7 protesters killed 40 days ago. Security forces opened fire, killing another brave young man, Borhan Eliasi. These crimes will only fuel the flames of #Iranprotests.  #Iran https://t.co/XD98lLfCHA",en,80,2022-12-31 17:05:00+00:00,
EpochOpinion,"Opinion💭by Bryan Schwartz    A stable and lasting peace would encourage #Russia to re-engage with the democratic world and eventually fully democratize itself, rather than feeling it must increasingly trade with aggressive powers like #China and #Iran. https://t.co/pos93JFNbb",en,0,2022-12-31 17:05:00+00:00,New York City
kiyana1400,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:05:00+00:00,
Amir136198,Deadly clashes today in Javanroud. #Iran regime forces are firing live ammunition and tear gas at people gathering to mark the end of a 40-day mourning period for revolutionaries. #MahsaAmini   https://t.co/AChdQHjNbD,en,297,2022-12-31 17:04:57+00:00,
yaghobbadri,"December 31 - Tehran, #Iran  Regime security forces attacking protesters were seen kicking women who were simply there to do some shopping.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lokQc2HtH5",en,11,2022-12-31 17:04:55+00:00,"Stockholm, Sverige"
birre96,Huge crowds in Zahedan chanting “Death to Khamenei” today. #Iran #MahsaAmini https://t.co/sA4hEIkspr,en,1462,2022-12-31 17:04:52+00:00,
___callmecrazy,"Protests continue in #Iran - and the few reports we get despite internet blockade indicate that #IRGC shoots on protestors with live ammunition     This is a grave human rights abuse. The world needs to watch, #JCPOA talks have to stop and #IRGC needs to be on 🇪🇺 sanctions list. https://t.co/I70p7q9Zbh",en,586,2022-12-31 17:04:52+00:00,Paradise
er_dubbs,"Dec 31—Javanrud, W #Iran   Additional footage of security forces attacking the locals. Sounds of constant gunfire can be heard.  #IranRevolution  #جوانرود   https://t.co/yjxlfDphi2",en,8,2022-12-31 17:04:52+00:00,A dark corner of your mind.
yaghobbadri,"December 31 - Tehran, #Iran  Regime security forces near the city's famous Bazaar were seen attacking the locals.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/u4LgTVVkLc",en,9,2022-12-31 17:04:51+00:00,"Stockholm, Sverige"
Rezado13,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:04:50+00:00,کف خیابان
yaghobbadri,"Tehran, #Iran  A large poster of former IRGC Quds Force chief Qassem Soleimani was torched by locals.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/XCz8sQU3MM",en,12,2022-12-31 17:04:47+00:00,"Stockholm, Sverige"
roya_A1388,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:04:46+00:00,
GolehIran,#Iran uprising continues with protests coupled with major currency crisis  #IranRevolution   https://t.co/xDqdgjt98p,en,30,2022-12-31 17:04:43+00:00,
ranaiqbalkhan4,"What is going on in  Gawadar , Balochistan and Gilgit Baltistan ? #talkshock #baluchistan #Gawadar #rights #GilgitBaltistan #Pakistan #UAE #Iran #Afghanistan #India https://t.co/a0h0CAWZL3 via @YouTube https://t.co/kcXL63eyUq",en,8,2022-12-31 17:04:41+00:00,lahore
GolehIran,"Sajad Pirfalak, the uncle of #KianPirfalak, has written that the family will not accept any false accusation about his nephew's murderer.    Kian, 10, was shot dead by security forces in the city of Izeh, southwest #Iran, during the recent #IranRevolution.  https://t.co/MGRnybdb1I",en,17,2022-12-31 17:04:40+00:00,
yaghobbadri,"December 31 - Semirom, central #Iran  Footage of today's protests and regime security forces attacked the locals.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/qMf7dnV8Iw",en,8,2022-12-31 17:04:40+00:00,"Stockholm, Sverige"
yaghobbadri,"December 31 - Semirom, central #Iran  People rallied outside the local governor's office and anti-riot units attacked their gathering.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/ZMniN6SjQm",en,12,2022-12-31 17:04:36+00:00,"Stockholm, Sverige"
